year,month,region,province,thai_visitors,foreign_visitors,income_from_thai_visitors,income_from_foreign_visitors
2564,มิถุนายน,ภาคเหนือ,อุทัยธานี,2979.00,0.00,2.92,0.00
2564,มิถุนายน,ภาคเหนือ,สุโขทัย,7029.00,308.00,10.26,0.55
2564,มิถุนายน,ภาคเหนือ,น่าน,12477.00,61.00,18.53,0.12
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2792.00,0.00,2.14,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,39567.00,0.00,65.59,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,6506.00,9.00,7.97,0.02
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,นครพนม,5318.00,9.00,5.94,0.01
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,119801.00,648.00,188.42,1.40
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,23726.00,62.00,35.07,0.09
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,3552.00,0.00,3.76,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,6539.00,0.00,7.24,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,3901.00,0.00,3.72,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,เลย,5185.00,19.00,6.50,0.04
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,4874.00,0.00,4.79,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,10377.00,18.00,13.01,0.03
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,หนองคาย,12669.00,9.00,15.15,0.02
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,3477.00,5.00,3.65,0.01
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,16582.00,10.00,31.04,0.03
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,19665.00,0.00,24.64,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,สกลนคร,5542.00,0.00,6.48,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,ยโสธร,1630.00,0.00,1.46,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,2235.00,0.00,2.65,0.00
2564,มิถุนายน,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,3248.00,0.00,2.10,0.00
2564,กรกฎาคม,ภาคกลาง,กรุงเทพมหานคร,147154.00,21967.00,429.87,279.39
2564,กรกฎาคม,ภาคกลาง,ลพบุรี,5927.00,29.00,5.40,0.03
2564,กรกฎาคม,ภาคกลาง,พระนครศรีอยุธยา,21302.00,227.00,28.98,0.34
2564,กรกฎาคม,ภาคกลาง,สระบุรี,7401.00,18.00,7.41,0.02
2564,กรกฎาคม,ภาคกลาง,ชัยนาท,3194.00,0.00,2.90,0.00
2564,กรกฎาคม,ภาคกลาง,นครปฐม,4047.00,0.00,4.02,0.00
2564,กรกฎาคม,ภาคกลาง,สิงห์บุรี,2031.00,0.00,2.44,0.00
2564,กรกฎาคม,ภาคกลาง,อ่างทอง,1386.00,0.00,1.08,0.00
2564,กรกฎาคม,ภาคกลาง,นนทบุรี,2144.00,12.00,2.29,0.01
2564,กรกฎาคม,ภาคกลาง,ปทุมธานี,1103.00,13.00,1.05,0.01
2564,กรกฎาคม,ภาคกลาง,สมุทรปราการ,1481.00,45.00,1.82,0.03
2564,กรกฎาคม,ภาคกลาง,สมุทรสาคร,861.00,0.00,0.82,0.00
2564,กรกฎาคม,ภาคกลาง,ฉะเชิงเทรา,2359.00,0.00,2.24,0.00
2564,กรกฎาคม,ภาคตะวันตก,ราชบุรี,10667.00,0.00,12.50,0.00
2564,กรกฎาคม,ภาคตะวันตก,กาญจนบุรี,26862.00,47.00,52.14,0.10
2564,กรกฎาคม,ภาคตะวันตก,สมุทรสงคราม,6501.00,0.00,7.38,0.00
2564,กรกฎาคม,ภาคตะวันตก,สุพรรณบุรี,9449.00,0.00,9.95,0.00
2564,กรกฎาคม,ภาคตะวันตก,เพชรบุรี,15093.00,89.00,34.38,0.55
2564,กรกฎาคม,ภาคตะวันตก,ประจวบคีรีขันธ์,19850.00,68.00,69.01,0.73
2564,กรกฎาคม,ภาคตะวันออก,ชลบุรี,34021.00,598.00,139.57,4.27
2564,กรกฎาคม,ภาคตะวันออก,จันทบุรี,17083.00,56.00,43.57,0.12
2564,กรกฎาคม,ภาคตะวันออก,ตราด,17038.00,106.00,72.07,1.20
2564,กรกฎาคม,ภาคตะวันออก,นครนายก,3515.00,0.00,5.25,0.00
2564,กรกฎาคม,ภาคตะวันออก,ปราจีนบุรี,3384.00,0.00,5.79,0.00
2564,กรกฎาคม,ภาคตะวันออก,ระยอง,19927.00,244.00,62.38,0.74
2564,กรกฎาคม,ภาคตะวันออก,สระแก้ว,2531.00,0.00,5.37,0.00
2564,กรกฎาคม,ภาคใต้,ภูเก็ต,20738.00,15961.00,169.25,939.46
2564,กรกฎาคม,ภาคใต้,พัทลุง,1934.00,0.00,2.29,0.00
2564,กรกฎาคม,ภาคใต้,ตรัง,2288.00,0.00,9.53,0.00
2564,กรกฎาคม,ภาคใต้,ระนอง,1633.00,0.00,3.82,0.00
2564,กรกฎาคม,ภาคใต้,ชุมพร,1865.00,0.00,5.52,0.00
2564,กรกฎาคม,ภาคใต้,ปัตตานี,585.00,0.00,1.31,0.00
2564,กรกฎาคม,ภาคใต้,ยะลา,529.00,0.00,1.00,0.00
2564,กรกฎาคม,ภาคใต้,นครศรีธรรมราช,8425.00,0.00,21.36,0.00
2564,กรกฎาคม,ภาคใต้,นราธิวาส,474.00,0.00,0.90,0.00
2564,กรกฎาคม,ภาคใต้,กระบี่,1716.00,0.00,14.97,0.00
2564,กรกฎาคม,ภาคใต้,สงขลา,1474.00,0.00,7.09,0.00
2564,กรกฎาคม,ภาคใต้,พังงา,4622.00,586.00,15.58,4.98
2564,กรกฎาคม,ภาคใต้,สุราษฎร์ธานี,3188.00,414.00,16.62,3.95
2564,กรกฎาคม,ภาคใต้,สตูล,1820.00,19.00,5.81,0.07
2564,กรกฎาคม,ภาคเหนือ,กำแพงเพชร,6317.00,0.00,5.11,0.00
2564,กรกฎาคม,ภาคเหนือ,เชียงราย,25572.00,231.00,103.99,1.07
2564,กรกฎาคม,ภาคเหนือ,เชียงใหม่,68521.00,989.00,349.59,5.22
2564,กรกฎาคม,ภาคเหนือ,พิจิตร,6355.00,0.00,6.73,0.00
2564,กรกฎาคม,ภาคเหนือ,นครสวรรค์,14969.00,0.00,23.29,0.00
2564,กรกฎาคม,ภาคเหนือ,ตาก,13933.00,0.00,26.02,0.00
2564,กรกฎาคม,ภาคเหนือ,พิษณุโลก,25939.00,136.00,43.65,0.24
2564,กรกฎาคม,ภาคเหนือ,พะเยา,8278.00,0.00,11.63,0.00
2564,กรกฎาคม,ภาคเหนือ,เพชรบูรณ์,22735.00,24.00,43.99,0.06
2564,กรกฎาคม,ภาคเหนือ,แพร่,5424.00,0.00,6.64,0.00
2564,กรกฎาคม,ภาคเหนือ,ลำปาง,5950.00,172.00,12.11,0.39
2564,กรกฎาคม,ภาคเหนือ,ลำพูน,6725.00,85.00,5.45,0.09
2564,กรกฎาคม,ภาคเหนือ,แม่ฮ่องสอน,9186.00,225.00,21.38,0.66
2564,กรกฎาคม,ภาคเหนือ,อุตรดิตถ์,5713.00,0.00,4.71,0.00
2564,กรกฎาคม,ภาคเหนือ,อุทัยธานี,2109.00,0.00,1.99,0.00
2564,กรกฎาคม,ภาคเหนือ,สุโขทัย,5003.00,175.00,7.09,0.30
2564,กรกฎาคม,ภาคเหนือ,น่าน,9805.00,36.00,13.99,0.07
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,2495.00,0.00,1.79,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,17954.00,0.00,20.72,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,6802.00,0.00,7.66,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,นครพนม,4473.00,0.00,4.63,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,82593.00,543.00,99.11,1.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,10721.00,31.00,13.77,0.04
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,2664.00,0.00,2.13,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,5772.00,0.00,6.25,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,2573.00,0.00,1.55,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,เลย,4565.00,8.00,3.51,0.01
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,3604.00,0.00,2.31,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,7252.00,13.00,6.82,0.01
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,หนองคาย,8316.00,3.00,5.60,0.01
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,2816.00,0.00,2.72,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,10127.00,5.00,15.26,0.01
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,6431.00,0.00,7.19,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,สกลนคร,4796.00,0.00,3.46,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,ยโสธร,1497.00,0.00,0.95,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,1392.00,0.00,1.01,0.00
2564,กรกฎาคม,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,2269.00,0.00,1.09,0.00
2564,สิงหาคม,ภาคกลาง,กรุงเทพมหานคร,181431.00,21528.00,519.84,270.52
2564,สิงหาคม,ภาคกลาง,ลพบุรี,7028.00,29.00,6.27,0.03
2564,สิงหาคม,ภาคกลาง,พระนครศรีอยุธยา,16958.00,42.00,22.54,0.06
2564,สิงหาคม,ภาคกลาง,สระบุรี,9776.00,18.00,9.51,0.02
2564,สิงหาคม,ภาคกลาง,ชัยนาท,4171.00,0.00,3.61,0.00
2564,สิงหาคม,ภาคกลาง,นครปฐม,2714.00,0.00,2.63,0.00
2564,สิงหาคม,ภาคกลาง,สิงห์บุรี,3064.00,0.00,3.58,0.00
2564,สิงหาคม,ภาคกลาง,อ่างทอง,962.00,0.00,0.73,0.00
2564,สิงหาคม,ภาคกลาง,นนทบุรี,2815.00,7.00,3.00,0.01
2564,สิงหาคม,ภาคกลาง,ปทุมธานี,1306.00,13.00,1.14,0.01
2564,สิงหาคม,ภาคกลาง,สมุทรปราการ,1860.00,27.00,2.23,0.02
2564,สิงหาคม,ภาคกลาง,สมุทรสาคร,1338.00,0.00,1.27,0.00
2564,สิงหาคม,ภาคกลาง,ฉะเชิงเทรา,1995.00,0.00,1.86,0.00
2564,สิงหาคม,ภาคตะวันตก,ราชบุรี,7187.00,0.00,8.17,0.00
2564,สิงหาคม,ภาคตะวันตก,กาญจนบุรี,20157.00,28.00,35.94,0.06
2564,สิงหาคม,ภาคตะวันตก,สมุทรสงคราม,4546.00,0.00,4.80,0.00
2564,สิงหาคม,ภาคตะวันตก,สุพรรณบุรี,6542.00,0.00,6.63,0.00
2564,สิงหาคม,ภาคตะวันตก,เพชรบุรี,12096.00,43.00,26.33,0.26
